adjudication_id,selection_reason,human_valid_failure,human_issue_type,human_agrees_with_assisted,human_notes,audit_group,bucket,method,l2_key,scene_frame,l2_item,family,question_index,question_id,question,answer,predicted,image_path,auto_valid_failure,auto_issue_type,auto_confidence,auto_notes,manual_valid_failure,manual_issue_type,manual_notes
rq1_adjudication_040,stratified_assisted_no,,,,,random_only_l2_068,random_only_l2,random,scene-0102_frame31::pedestrian11|pedestrian1|pedestrian3,scene-0102_frame31,pedestrian11|pedestrian1|pedestrian3,converge,785,134,Which pedestrian can be found to the front right of pedestrian11 and to the back right of pedestrian3?,pedestrian1,A man can be found to the front right of pedestrian11 and to the back right of pedestrian3.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,no,lexical_scoring_artifact,medium,Prediction appears to contain the expected instance id.,no,lexical_scoring_artifact,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction appears to contain the expected instance id.
rq1_adjudication_041,stratified_assisted_yes,,,,,random_only_l2_070,random_only_l2,random,scene-0103_frame25::car16|pedestrian20|pedestrian12,scene-0103_frame25,car16|pedestrian20|pedestrian12,converge,869,189,"Which pedestrian can be found to the front of car16 and to the back of car27, and to the front right of pedestrian12?",pedestrian20,"The pedestrian in the middle of the image, between car16 and car27, and to the front right of pedestrian12, is the one you are looking for.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0103_frame25_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_042,stratified_assisted_no,,,,,random_only_l2_071,random_only_l2,random,scene-0104_frame3::car4|car19|pedestrian2,scene-0104_frame3,car4|car19|pedestrian2,converge,974,114,"There is a car to the back left of car4 and to the back of pedestrian2, and to the front of car15; what is it?",car19,The car in the back left of the image is a white van.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_043,stratified_assisted_no,,,,,random_only_l2_073,random_only_l2,random,scene-0097_frame12::barrier9|car11|pedestrian4,scene-0097_frame12,barrier9|car11|pedestrian4,converge,461,134,"There is a car to the back left of barrier9 and to the front right of pedestrian4, and to the front left of barrier4; what is it?",car11,The car is a white car.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0097_frame12_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_044,all_uncertain,,,,,random_only_l2_074,random_only_l2,random,scene-0104_frame3::car3|pedestrian12|car9,scene-0104_frame3,car3|pedestrian12|car9,converge,991,118,"There is a pedestrian to the back of car3 and to the front of car9, and to the back right of pedestrian8; what is it?",pedestrian12,It is a van.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_045,stratified_assisted_no,,,,,random_only_l2_077,random_only_l2,random,scene-0035_frame14::car11|car7|car6,scene-0035_frame14,car11|car7|car6,converge,134,72,"There is a car to the back of car11 and to the front right of car6, and to the front of car9; what is it?",car7,The car in the middle of the image is a white car.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0035_frame14_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_046,stratified_assisted_yes,,,,,random_only_l2_084,random_only_l2,random,scene-0104_frame3::car14|car21|pedestrian8,scene-0104_frame3,car14|car21|pedestrian8,converge,970,102,"Identify the car located to the back of pedestrian2 and to the back of pedestrian8, and to the front right of car14.",car21,"The car is located to the back of pedestrian2 and to the back of pedestrian8, and to the front right of car14.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_047,all_uncertain,,,,,random_only_l2_091,random_only_l2,random,scene-0098_frame15::barrier7|barrier4|car8,scene-0098_frame15,barrier7|barrier4|car8,converge,597,73,"What barrier is to the front left of car1 and to the back left of car8, and to the back of barrier7?",barrier4,There is a guardrail in front of the cars.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0098_frame15_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_048,stratified_assisted_yes,,,,,random_only_l2_094,random_only_l2,random,scene-0036_frame17::barrier2|barrier24|barrier6,scene-0036_frame17,barrier2|barrier24|barrier6,converge,212,110,"What barrier is to the front of barrier2 and to the front of barrier6, and to the front of barrier12?",barrier24,"There is a construction barrier in front of barrier2, barrier6, and barrier12.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0036_frame17_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_049,all_uncertain,,,,,random_only_l2_098,random_only_l2,random,scene-0092_frame39::barrier18|barrier5|barrier44,scene-0092_frame39,barrier18|barrier5|barrier44,converge,381,155,"There is a barrier to the back of barrier20 and to the front of truck1, and to the back right of barrier44, and to the back of barrier18; what is it?",barrier5,It is a fence.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_050,stratified_assisted_yes,,,,,random_only_l2_100,random_only_l2,random,scene-0098_frame15::car2|car16|ego,scene-0098_frame15,car2|car16|ego,converge,572,146,"What car is to the back of car2 and to the back of ego, and to the front of car14, and to the back of car5?",car16,"The car that is to the back of car2 and to the back of ego, and to the front of car14, and to the back of car5 is a black car.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0098_frame15_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_051,all_uncertain,,,,,shared_l2_009,shared_l2_advtest,advtest,scene-0102_frame31::pedestrian16|pedestrian19|pedestrian3,scene-0102_frame31,pedestrian16|pedestrian19|pedestrian3,converge,784,25,"There is a pedestrian to the front of pedestrian16 and to the front of pedestrian24, and to the back right of pedestrian3; what is it?",pedestrian19,It is a person walking on the sidewalk.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_052,stratified_assisted_yes,,,,,shared_l2_013,shared_l2_advtest,advtest,scene-0013_frame31::bus1|bicycle2|car2,scene-0013_frame31,bus1|bicycle2|car2,direction_chain,46,46,"From bicycle2's perspective, are bus1 and car2 in the same direction?",False,"Yes, from bicycle2's perspective, bus1 and car2 are in the same direction.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0013_frame31_mosaic.jpg,yes,valid_visual_or_structural_error,high,Expected false/no but prediction is affirmative.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=high). Expected false/no but prediction is affirmative.
rq1_adjudication_053,stratified_assisted_yes,,,,,shared_l2_019,shared_l2_advtest,advtest,scene-0103_frame25::car14|car26|pedestrian9,scene-0103_frame25,car14|car26|pedestrian9,converge,875,146,"What car is to the back left of car19 and to the front of pedestrian9, and to the front left of car14, and to the back of car33?",car26,"The car is to the back left of car19 and to the front of pedestrian9, and to the front left of car14, and to the back of car33.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0103_frame25_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_054,stratified_assisted_no,,,,,shared_l2_021,shared_l2_advtest,advtest,scene-0104_frame3::car16|car20|car18,scene-0104_frame3,car16|car20|car18,converge,985,34,"There is a car to the front of car18 and to the front of car8, and to the front right of car21, and to the front of car16; what is it?",car20,The car in the middle of the image is a white van.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_055,stratified_assisted_yes,,,,,shared_l2_029,shared_l2_advtest,advtest,scene-0092_frame39::barrier41|barrier37|barrier5,scene-0092_frame39,barrier41|barrier37|barrier5,converge,376,30,"What barrier is positioned to the front of barrier25 and also to the front left of pedestrian1, and to the back right of barrier41, and to the back of barrier5?",barrier37,"A barrier is positioned to the front of barrier25 and also to the front left of pedestrian1, and to the back right of barrier41, and to the back of barrier5.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame39_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_056,all_uncertain,,,,,shared_l2_037,shared_l2_advtest,advtest,scene-0102_frame39::car2|pedestrian4|pedestrian2,scene-0102_frame39,car2|pedestrian4|pedestrian2,converge,803,51,"There is a pedestrian to the back of car2 and to the back of pedestrian5, and to the front of pedestrian2, and to the back of pedestrian10; what is it?",pedestrian4,It is a traffic light.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_057,stratified_assisted_no,,,,,shared_l2_038,shared_l2_advtest,advtest,scene-0092_frame20::car9|car10|pedestrian2,scene-0092_frame20,car9|car10|pedestrian2,converge,313,45,"There is a car to the back of pedestrian2 and to the back of truck2, and to the front of car9, and to the back of car4; what is it?",car10,The car is a white truck.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame20_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_058,all_uncertain,,,,,shared_l2_039,shared_l2_advtest,advtest,scene-0102_frame39::pedestrian2|pedestrian4|pedestrian5,scene-0102_frame39,pedestrian2|pedestrian4|pedestrian5,converge,803,51,"There is a pedestrian to the back of car2 and to the back of pedestrian5, and to the front of pedestrian2, and to the back of pedestrian10; what is it?",pedestrian4,It is a traffic light.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_059,stratified_assisted_yes,,,,,shared_l2_043,shared_l2_advtest,advtest,scene-0103_frame25::car26|pedestrian13|pedestrian24,scene-0103_frame25,car26|pedestrian13|pedestrian24,converge,889,88,"What pedestrian is to the back of car33 and to the back of pedestrian24, and to the back of car26, and to the back right of pedestrian9?",pedestrian13,"The pedestrian is to the back of car33 and to the back of pedestrian24, and to the back of car26, and to the back right of pedestrian9.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0103_frame25_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_060,stratified_assisted_yes,,,,,shared_l2_048,shared_l2_advtest,advtest,scene-0102_frame31::pedestrian3|pedestrian16|pedestrian34,scene-0102_frame31,pedestrian3|pedestrian16|pedestrian34,converge,759,37,"What pedestrian is to the front left of pedestrian26 and to the front of pedestrian34, and to the back of pedestrian3, and to the back left of ego?",pedestrian16,"Pedestrian26 is to the front left of pedestrian34, and to the front of pedestrian3, and to the back of pedestrian1, and to the back left of ego.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_061,stratified_assisted_no,,,,,shared_l2_049,shared_l2_advtest,advtest,scene-0036_frame17::pedestrian2|pedestrian11|pedestrian9,scene-0036_frame17,pedestrian2|pedestrian11|pedestrian9,converge,215,69,"There is a pedestrian to the back of barrier13 and to the back of truck2, and to the front of pedestrian2, and to the back of pedestrian9; what is it?",pedestrian11,It is a pedestrian.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0036_frame17_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_062,stratified_assisted_no,,,,,shared_l2_050,shared_l2_advtest,advtest,scene-0099_frame8::car11|car1|car7,scene-0099_frame8,car11|car1|car7,converge,698,54,"What car is positioned to the back of barrier11 and also to the back of car7, and to the front of car11, and to the back of car15?",car1,"The car positioned to the back of barrier11 and also to the back of car7, and to the front of car11, and to the back of car15 is a black car.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0099_frame8_mosaic.jpg,no,lexical_scoring_artifact,medium,Prediction appears to contain the expected instance id.,no,lexical_scoring_artifact,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction appears to contain the expected instance id.
rq1_adjudication_063,all_uncertain,,,,,shared_l2_053,shared_l2_advtest,advtest,scene-0102_frame31::ego|pedestrian34|pedestrian11,scene-0102_frame31,ego|pedestrian34|pedestrian11,converge,788,41,"There is a pedestrian to the back left of car1 and to the back of ego, and to the back right of pedestrian11; what is it?",pedestrian34,It is a bridge.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_064,stratified_assisted_no,,,,,shared_l2_056,shared_l2_advtest,advtest,scene-0036_frame17::pedestrian2|pedestrian11|truck2,scene-0036_frame17,pedestrian2|pedestrian11|truck2,converge,215,69,"There is a pedestrian to the back of barrier13 and to the back of truck2, and to the front of pedestrian2, and to the back of pedestrian9; what is it?",pedestrian11,It is a pedestrian.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0036_frame17_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_065,stratified_assisted_yes,,,,,shared_l2_058,shared_l2_advtest,advtest,scene-0103_frame25::car25|car5|pedestrian14,scene-0103_frame25,car25|car5|pedestrian14,converge,862,37,"What car is positioned to the front of pedestrian13 and also to the front of pedestrian14, and to the front right of car25, and to the back right of car34?",car5,"The car positioned to the front of pedestrian13 and also to the front of pedestrian14, and to the front right of car25, and to the back right of car34 is a white car.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0103_frame25_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_066,all_uncertain,,,,,shared_l2_060,shared_l2_advtest,advtest,scene-0102_frame39::car2|pedestrian7|pedestrian4,scene-0102_frame39,car2|pedestrian7|pedestrian4,converge,839,18,"There is a pedestrian to the back of car2 and to the back of pedestrian4, and to the back of pedestrian2; what is it?",pedestrian7,It is a traffic light.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_067,stratified_assisted_yes,,,,,shared_l2_062,shared_l2_advtest,advtest,scene-0104_frame20::pedestrian22|pedestrian4|pedestrian24,scene-0104_frame20,pedestrian22|pedestrian4|pedestrian24,converge,914,45,"What pedestrian is to the back of pedestrian24 and to the back of pedestrian25, and to the front of pedestrian22, and to the back of pedestrian18?",pedestrian4,Pedestrian24,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame20_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_068,stratified_assisted_yes,,,,,shared_l2_063,shared_l2_advtest,advtest,scene-0099_frame35::barrier11|barrier2|pedestrian2,scene-0099_frame35,barrier11|barrier2|pedestrian2,converge,649,80,"Which barrier can be found to the back right of motorcycle1 and to the back of pedestrian2, and to the back of barrier11, and to the front of barrier13?",barrier2,"The barrier that can be found to the back right of motorcycle1 and to the back of pedestrian2, and to the back of barrier11, and to the front of barrier13 is a construction barrier.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0099_frame35_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_069,all_uncertain,,,,,shared_l2_065,shared_l2_advtest,advtest,scene-0092_frame39::barrier2|barrier20|barrier8,scene-0092_frame39,barrier2|barrier20|barrier8,converge,391,55,"There is a barrier to the front of barrier18 and to the front of barrier5, and to the front right of barrier2, and to the front of barrier8; what is it?",barrier20,It is a metal fence.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_070,stratified_assisted_no,,,,,shared_l2_074,shared_l2_advtest,advtest,scene-0104_frame3::car15|car6|pedestrian8,scene-0104_frame3,car15|car6|pedestrian8,converge,970,38,"There is a car to the back of car20 and to the back of pedestrian8, and to the front left of car9, and to the front right of car15; what is it?",car6,The car in question is a white van.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_071,stratified_assisted_no,,,,,shared_l2_079,shared_l2_advtest,advtest,scene-0092_frame20::pedestrian2|truck3|truck2,scene-0092_frame20,pedestrian2|truck3|truck2,converge,323,57,"There is a truck to the front of ego and to the front of pedestrian2, and to the front left of truck2; what is it?",truck3,The truck in the image is a white truck.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame20_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_072,all_uncertain,,,,,shared_l2_081,shared_l2_advtest,advtest,scene-0094_frame7::car11|ego|car12,scene-0094_frame7,car11|ego|car12,converge,435,35,Which ego can be found to the front of car11 and to the back right of car12?,ego,The front of car11 and the back right of car12 can be seen in the image.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0094_frame7_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_073,stratified_assisted_no,,,,,shared_l2_093,shared_l2_advtest,advtest,scene-0104_frame3::car15|car6|car20,scene-0104_frame3,car15|car6|car20,converge,970,38,"There is a car to the back of car20 and to the back of pedestrian8, and to the front left of car9, and to the front right of car15; what is it?",car6,The car in question is a white van.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_074,stratified_assisted_yes,,,,,shared_l2_095,shared_l2_advtest,advtest,scene-0099_frame8::car20|car3|truck1,scene-0099_frame8,car20|car3|truck1,converge,651,12,"Identify the car located to the front of car20 and to the front of car8, and to the back left of truck1, and to the back of car12, and to the front of car7.",car3,"The car is located to the front of car20 and to the front of car8, and to the back left of truck1, and to the back of car12, and to the front of car7.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0099_frame8_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_075,all_uncertain,,,,,shared_l2_099,shared_l2_advtest,advtest,scene-0102_frame31::car1|pedestrian34|pedestrian11,scene-0102_frame31,car1|pedestrian34|pedestrian11,converge,788,41,"There is a pedestrian to the back left of car1 and to the back of ego, and to the back right of pedestrian11; what is it?",pedestrian34,It is a bridge.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_076,stratified_assisted_no,,,,,shared_l2_008,shared_l2_random,random,scene-0036_frame17::barrier2|barrier15|barrier8,scene-0036_frame17,barrier2|barrier15|barrier8,converge,227,68,"What barrier is to the back of barrier7 and to the back right of ego, and to the front left of barrier8, and to the back right of barrier2?",barrier15,The barrier is orange and white.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0036_frame17_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_077,all_uncertain,,,,,shared_l2_009,shared_l2_random,random,scene-0102_frame31::pedestrian16|pedestrian19|pedestrian3,scene-0102_frame31,pedestrian16|pedestrian19|pedestrian3,converge,764,25,"There is a pedestrian to the front of pedestrian16 and to the front of pedestrian24, and to the back right of pedestrian3; what is it?",pedestrian19,It is a person walking on the sidewalk.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_078,stratified_assisted_no,,,,,shared_l2_010,shared_l2_random,random,scene-0099_frame35::barrier7|barrier10|barrier8,scene-0099_frame35,barrier7|barrier10|barrier8,converge,617,107,"There is a barrier to the back of barrier15 and to the back of car15, and to the front right of barrier17, and to the front of barrier7, and to the back of barrier8; what is it?",barrier10,It is a construction barrier.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0099_frame35_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
